vehicle_id,station_id,vehicle_type,status,rides_since_last_treated,last_treated_date
V011936,638,scooter,available,10,2025-02-20
V011937,638,bicycle,available,9,2025-02-12
V011938,638,scooter,available,5,2025-01-26
V011939,639,electric_bicycle,available,6,2025-03-21
V011940,639,bicycle,available,3,2025-02-14
V011941,639,electric_bicycle,available,9,2025-02-20
V011942,639,electric_bicycle,degraded,3,2025-01-06
V011943,639,scooter,available,0,2025-03-09
V011944,639,bicycle,available,9,2025-03-29
V011945,639,scooter,available,8,2025-03-23
V011946,639,electric_bicycle,available,2,2025-02-09
V011947,639,electric_bicycle,available,2,2025-02-03
V011948,639,electric_bicycle,available,6,2025-03-02
V011949,639,bicycle,available,6,2025-02-18
V011950,640,electric_bicycle,available,10,2025-03-13
V011951,640,scooter,available,3,2025-01-15
V011952,640,bicycle,available,3,2025-01-09
V011953,640,bicycle,available,9,2025-01-07
V011954,640,bicycle,degraded,9,2025-03-24
V011955,640,electric_bicycle,available,7,2025-03-11
V011956,640,scooter,available,3,2025-02-07
V011957,640,scooter,available,0,2025-02-27
V011958,640,bicycle,available,9,2025-01-27
V011959,640,bicycle,available,10,2025-03-14
V011960,640,bicycle,available,2,2025-02-28
V011961,640,bicycle,degraded,9,2025-01-03
V011962,640,electric_bicycle,available,10,2025-01-16
V011963,640,electric_bicycle,available,3,2025-01-28
V011964,640,scooter,available,9,2025-03-03
V011965,640,bicycle,available,3,2025-03-19
V011966,640,electric_bicycle,available,10,2025-02-11
V011967,640,electric_bicycle,degraded,10,2025-02-15
V011968,640,electric_bicycle,degraded,4,2025-01-16
V011969,640,scooter,available,5,2025-03-20
V011970,640,bicycle,available,6,2025-01-29
V011971,640,bicycle,available,1,2025-01-24
V011972,640,scooter,degraded,1,2025-04-01
V011973,640,bicycle,available,10,2025-01-30
V011974,641,bicycle,available,0,2025-02-18
V011975,641,electric_bicycle,available,3,2025-02-12
V011976,641,electric_bicycle,degraded,10,2025-03-16
V011977,641,electric_bicycle,available,6,2025-02-28
V011978,641,scooter,available,8,2025-03-22
V011979,641,scooter,available,8,2025-01-04
V011980,641,bicycle,available,5,2025-02-19
V011981,641,electric_bicycle,degraded,7,2025-02-12
V011982,641,bicycle,available,5,2025-03-25
V011983,641,scooter,degraded,10,2025-02-15
V011984,641,bicycle,degraded,10,2025-02-18
V011985,641,electric_bicycle,available,2,2025-01-29
V011986,641,bicycle,available,0,2025-01-05
V011987,641,scooter,available,5,2025-01-31
V011988,641,scooter,available,1,2025-03-06
V011989,642,bicycle,degraded,0,2025-02-06
V011990,642,scooter,available,8,2025-03-08
V011991,642,bicycle,degraded,2,2025-03-20
V011992,642,electric_bicycle,available,3,2025-02-12
V011993,642,electric_bicycle,available,1,2025-03-30
V011994,642,bicycle,available,1,2025-03-22
V011995,642,bicycle,available,1,2025-01-18
V011996,642,electric_bicycle,degraded,7,2025-02-28
V011997,642,electric_bicycle,available,3,2025-01-17
V011998,642,electric_bicycle,available,4,2025-01-20
V011999,642,electric_bicycle,available,2,2025-01-01
V012000,642,electric_bicycle,degraded,7,2025-01-18
V012001,642,bicycle,available,5,2025-01-01
V012002,642,electric_bicycle,available,2,2025-01-08
V012003,642,electric_bicycle,available,0,2025-01-08
V012004,642,scooter,available,6,2025-04-01
V012005,642,scooter,available,6,2025-02-12
V012006,642,electric_bicycle,available,1,2025-03-29
V012007,642,electric_bicycle,available,2,2025-02-21
V012008,642,electric_bicycle,available,9,2025-03-13
V012009,642,scooter,degraded,8,2025-01-30
V012010,642,scooter,degraded,1,2025-01-18
V012011,642,scooter,available,10,2025-01-16
V012012,642,scooter,available,6,2025-01-12
V012013,643,bicycle,degraded,7,2025-01-14
V012014,643,scooter,available,2,2025-01-23
V012015,643,electric_bicycle,degraded,7,2025-03-13
V012016,643,electric_bicycle,available,3,2025-01-22
V012017,643,scooter,available,10,2025-02-27
V012018,643,bicycle,available,8,2025-01-12
V012019,643,bicycle,available,1,2025-02-22
V012020,643,bicycle,available,2,2025-01-07
V012021,643,electric_bicycle,available,1,2025-01-04
V012022,643,bicycle,available,9,2025-02-13
V012023,643,electric_bicycle,available,0,2025-02-05
V012024,643,electric_bicycle,degraded,8,2025-02-21
V012025,643,electric_bicycle,available,1,2025-02-01
V012026,643,electric_bicycle,available,1,2025-03-21
V012027,643,electric_bicycle,available,10,2025-03-16
V012028,643,scooter,available,10,2025-02-02
V012029,643,bicycle,available,2,2025-02-17
V012030,643,bicycle,available,6,2025-03-24
V012031,643,bicycle,available,0,2025-02-20
V012032,643,scooter,available,2,2025-03-09
V012033,643,electric_bicycle,available,2,2025-03-09
V012034,643,bicycle,degraded,10,2025-04-01
V012035,643,electric_bicycle,available,6,2025-03-05
V012036,643,bicycle,available,7,2025-02-11
V012037,644,bicycle,degraded,3,2025-03-14
V012038,644,scooter,available,8,2025-03-16
V012039,644,bicycle,degraded,7,2025-02-14
V012040,644,bicycle,degraded,7,2025-01-10
V012041,644,electric_bicycle,available,3,2025-01-09
V012042,644,scooter,degraded,7,2025-01-29
V012043,644,bicycle,available,0,2025-02-11
V012044,644,electric_bicycle,available,3,2025-02-06
V012045,644,scooter,available,2,2025-02-19
V012046,644,scooter,available,2,2025-03-19
V012047,644,bicycle,available,2,2025-01-01
V012048,644,bicycle,degraded,10,2025-03-30
V012049,644,electric_bicycle,available,4,2025-01-19
V012050,644,electric_bicycle,available,6,2025-03-16
V012051,644,bicycle,available,5,2025-01-24
V012052,644,scooter,available,5,2025-03-20
V012053,644,bicycle,available,8,2025-03-11
V012054,644,bicycle,available,2,2025-02-19
V012055,644,scooter,available,1,2025-03-07
V012056,644,scooter,available,2,2025-02-22
V012057,644,bicycle,available,10,2025-03-08
V012058,645,bicycle,available,6,2025-03-02
V012059,645,scooter,available,10,2025-02-05
V012060,645,electric_bicycle,available,7,2025-02-22
V012061,645,scooter,available,4,2025-02-22
V012062,645,electric_bicycle,available,8,2025-02-03
V012063,645,scooter,available,10,2025-01-17
V012064,645,scooter,degraded,8,2025-01-16
V012065,645,electric_bicycle,available,5,2025-02-10
V012066,645,scooter,available,10,2025-02-05
V012067,645,electric_bicycle,available,2,2025-01-18
V012068,645,scooter,degraded,10,2025-01-30
V012069,645,electric_bicycle,available,7,2025-03-06
V012070,645,bicycle,degraded,7,2025-01-15
V012071,645,electric_bicycle,available,4,2025-03-13
V012072,645,electric_bicycle,available,5,2025-03-06
V012073,645,electric_bicycle,degraded,9,2025-01-16
V012074,645,bicycle,degraded,10,2025-03-09
V012075,645,electric_bicycle,available,3,2025-01-08
V012076,645,bicycle,degraded,7,2025-02-16
V012077,645,scooter,available,4,2025-03-26
V012078,645,scooter,degraded,9,2025-01-05
V012079,645,scooter,degraded,8,2025-02-15
V012080,646,electric_bicycle,available,7,2025-03-29
V012081,646,bicycle,degraded,10,2025-01-13
V012082,646,bicycle,available,10,2025-03-16
V012083,646,scooter,degraded,9,2025-03-11
V012084,646,bicycle,available,2,2025-03-06
V012085,647,electric_bicycle,degraded,10,2025-03-29
V012086,647,bicycle,available,1,2025-03-25
V012087,647,electric_bicycle,available,5,2025-01-01
V012088,647,scooter,degraded,7,2025-03-30
V012089,647,bicycle,available,8,2025-01-03
V012090,647,scooter,available,4,2025-03-25
V012091,647,bicycle,degraded,9,2025-02-19
V012092,647,bicycle,available,1,2025-03-02
V012093,647,bicycle,available,0,2025-02-02
V012094,647,electric_bicycle,available,3,2025-03-05
V012095,647,scooter,available,4,2025-01-23
V012096,647,electric_bicycle,degraded,10,2025-01-03
V012097,647,scooter,available,2,2025-03-03
V012098,647,electric_bicycle,available,1,2025-01-14
V012099,647,scooter,available,4,2025-02-19
V012100,647,bicycle,available,8,2025-02-20
V012101,647,bicycle,available,2,2025-02-13
V012102,647,bicycle,degraded,0,2025-01-30
V012103,647,electric_bicycle,available,8,2025-01-16
V012104,647,scooter,degraded,7,2025-02-14
V012105,647,electric_bicycle,available,3,2025-02-23
V012106,647,bicycle,available,6,2025-02-15
V012107,647,scooter,available,2,2025-02-01
V012108,647,electric_bicycle,available,10,2025-03-29
V012109,648,electric_bicycle,available,8,2025-03-16
V012110,648,scooter,available,10,2025-02-19
V012111,648,bicycle,degraded,8,2025-01-17
V012112,648,electric_bicycle,available,6,2025-03-26
V012113,648,bicycle,available,3,2025-01-13
V012114,648,scooter,available,3,2025-01-26
V012115,648,electric_bicycle,available,0,2025-03-12
V012116,648,bicycle,available,2,2025-01-17
V012117,648,bicycle,degraded,9,2025-03-20
V012118,648,electric_bicycle,available,10,2025-01-27
V012119,648,electric_bicycle,available,5,2025-03-09
V012120,648,scooter,available,4,2025-03-05
V012121,648,bicycle,available,3,2025-02-17
V012122,648,bicycle,available,8,2025-01-21
V012123,648,scooter,available,6,2025-03-27
V012124,648,electric_bicycle,degraded,8,2025-01-24
V012125,648,electric_bicycle,degraded,10,2025-02-07
V012126,648,bicycle,available,2,2025-02-21
V012127,649,electric_bicycle,available,5,2025-01-27
V012128,649,scooter,available,5,2025-03-16
V012129,649,electric_bicycle,available,8,2025-01-04
V012130,649,bicycle,available,5,2025-01-09
V012131,649,scooter,available,7,2025-01-11
V012132,649,bicycle,available,5,2025-01-17
V012133,649,bicycle,available,8,2025-02-04
V012134,649,bicycle,available,1,2025-01-07
V012135,649,electric_bicycle,available,1,2025-02-06
V012136,649,bicycle,degraded,8,2025-02-15
V012137,649,scooter,degraded,8,2025-03-29
V012138,649,scooter,available,6,2025-02-26
V012139,649,electric_bicycle,available,8,2025-01-19
V012140,649,scooter,available,1,2025-03-23
V012141,649,electric_bicycle,degraded,10,2025-01-26
V012142,649,bicycle,available,10,2025-01-19
V012143,649,electric_bicycle,available,1,2025-03-06
V012144,649,bicycle,available,2,2025-02-07
V012145,649,scooter,available,9,2025-03-21
V012146,649,bicycle,available,0,2025-03-21
V012147,649,electric_bicycle,available,10,2025-03-22
V012148,649,scooter,available,3,2025-02-03
V012149,649,bicycle,available,0,2025-03-27
V012150,649,electric_bicycle,available,6,2025-02-17
V012151,649,bicycle,available,10,2025-02-01
V012152,649,electric_bicycle,available,10,2025-02-25
V012153,649,electric_bicycle,degraded,8,2025-03-18
V012154,650,bicycle,available,3,2025-01-24
V012155,650,electric_bicycle,available,3,2025-03-06
V012156,650,electric_bicycle,available,9,2025-01-23
V012157,650,electric_bicycle,degraded,9,2025-01-25
V012158,650,scooter,available,6,2025-02-26
V012159,650,bicycle,available,6,2025-01-25
V012160,650,scooter,available,10,2025-02-03
V012161,650,scooter,available,6,2025-03-28
V012162,650,bicycle,available,6,2025-02-13
V012163,650,electric_bicycle,available,10,2025-01-25
V012164,650,scooter,available,4,2025-01-31
V012165,650,bicycle,available,8,2025-01-18
V012166,650,electric_bicycle,available,2,2025-02-07
V012167,650,bicycle,available,1,2025-01-04
V012168,650,electric_bicycle,available,6,2025-03-25
V012169,650,bicycle,available,4,2025-02-22
V012170,650,scooter,available,6,2025-01-28
V012171,651,electric_bicycle,degraded,9,2025-02-23
V012172,651,electric_bicycle,available,6,2025-03-15
V012173,651,scooter,available,4,2025-02-07
V012174,651,scooter,available,2,2025-03-06
V012175,651,scooter,available,2,2025-03-20
V012176,651,bicycle,available,4,2025-01-18
V012177,651,electric_bicycle,available,1,2025-03-06
V012178,651,electric_bicycle,available,1,2025-02-19
V012179,651,scooter,available,3,2025-01-20
V012180,651,scooter,available,3,2025-01-08
V012181,651,scooter,available,8,2025-01-01
V012182,651,bicycle,available,5,2025-03-07
V012183,651,scooter,degraded,8,2025-01-29
V012184,651,scooter,available,6,2025-02-09
V012185,651,scooter,available,2,2025-01-10
V012186,651,electric_bicycle,degraded,7,2025-02-15
V012187,651,electric_bicycle,degraded,7,2025-02-27
V012188,651,bicycle,available,10,2025-02-15
V012189,651,scooter,available,4,2025-02-07
V012190,651,bicycle,available,4,2025-02-14
V012191,651,bicycle,available,9,2025-01-15
V012192,651,electric_bicycle,degraded,9,2025-02-03
V012193,651,scooter,available,7,2025-03-01
V012194,651,electric_bicycle,available,0,2025-01-30
V012195,651,bicycle,available,8,2025-01-11
V012196,651,electric_bicycle,degraded,6,2025-01-22
V012197,651,scooter,available,5,2025-03-10
V012198,652,scooter,available,6,2025-02-14
V012199,652,electric_bicycle,available,9,2025-01-09
V012200,652,electric_bicycle,degraded,5,2025-02-03
V012201,652,scooter,available,6,2025-03-08
V012202,652,scooter,available,2,2025-02-03
V012203,652,scooter,available,10,2025-02-21
V012204,652,electric_bicycle,available,10,2025-01-10
V012205,652,bicycle,available,1,2025-03-26
V012206,652,electric_bicycle,available,5,2025-01-22
V012207,652,electric_bicycle,available,9,2025-03-07
V012208,652,bicycle,available,1,2025-03-17
V012209,652,scooter,available,0,2025-02-05
V012210,652,bicycle,degraded,7,2025-02-07
V012211,652,electric_bicycle,available,8,2025-01-19
V012212,652,bicycle,available,8,2025-02-23
V012213,652,bicycle,available,2,2025-03-21
V012214,652,electric_bicycle,available,10,2025-03-09
V012215,652,bicycle,available,8,2025-01-22
V012216,652,bicycle,degraded,7,2025-03-19
V012217,652,scooter,available,2,2025-03-16
V012218,653,electric_bicycle,degraded,8,2025-01-15
V012219,653,scooter,available,10,2025-02-19
V012220,653,scooter,available,2,2025-02-21
V012221,653,bicycle,available,6,2025-03-31
V012222,653,bicycle,available,6,2025-03-18
V012223,653,scooter,available,7,2025-02-08
V012224,653,scooter,degraded,10,2025-01-01
V012225,653,bicycle,available,7,2025-02-22
V012226,653,bicycle,degraded,10,2025-03-10
V012227,653,electric_bicycle,available,4,2025-01-18
V012228,653,scooter,available,8,2025-03-26
V012229,653,electric_bicycle,degraded,7,2025-01-13
V012230,653,bicycle,available,6,2025-01-31
V012231,653,electric_bicycle,degraded,8,2025-01-10
V012232,653,electric_bicycle,degraded,7,2025-02-04
V012233,653,scooter,available,0,2025-02-03
V012234,653,scooter,available,5,2025-01-28
V012235,653,bicycle,degraded,9,2025-02-10
V012236,653,scooter,available,2,2025-02-10
V012237,653,bicycle,available,9,2025-01-25
V012238,653,scooter,available,5,2025-01-23
V012239,654,scooter,available,2,2025-02-28
V012240,654,electric_bicycle,available,6,2025-03-05
V012241,654,electric_bicycle,available,9,2025-03-07
V012242,654,bicycle,degraded,5,2025-03-15
V012243,654,scooter,available,4,2025-01-29
V012244,654,electric_bicycle,available,7,2025-01-14
V012245,654,bicycle,available,3,2025-02-03
V012246,654,electric_bicycle,available,1,2025-01-07
V012247,654,bicycle,degraded,8,2025-01-28
V012248,654,bicycle,available,4,2025-03-18
V012249,654,electric_bicycle,available,0,2025-03-29
V012250,654,bicycle,available,9,2025-03-11
V012251,654,electric_bicycle,available,2,2025-02-14
V012252,654,electric_bicycle,available,3,2025-01-29
V012253,654,bicycle,available,4,2025-02-18
V012254,654,scooter,available,8,2025-01-09
V012255,654,bicycle,degraded,8,2025-03-24
V012256,654,electric_bicycle,degraded,10,2025-02-14
V012257,654,electric_bicycle,available,10,2025-03-05
V012258,654,bicycle,available,6,2025-02-18
V012259,654,bicycle,degraded,7,2025-03-04
V012260,654,electric_bicycle,available,3,2025-01-05
V012261,654,bicycle,available,1,2025-02-03
V012262,654,electric_bicycle,available,7,2025-02-26
V012263,654,electric_bicycle,available,1,2025-03-25
V012264,654,electric_bicycle,available,3,2025-03-18
V012265,654,electric_bicycle,available,9,2025-01-01
V012266,654,electric_bicycle,available,1,2025-02-27
V012267,654,scooter,available,0,2025-03-10
V012268,654,scooter,degraded,8,2025-03-19
V012269,654,bicycle,available,2,2025-03-07
V012270,654,electric_bicycle,degraded,10,2025-02-09
V012271,654,scooter,available,2,2025-01-07
V012272,654,scooter,available,6,2025-03-16
V012273,654,electric_bicycle,available,9,2025-01-27
V012274,654,bicycle,available,3,2025-02-03
V012275,655,electric_bicycle,available,0,2025-01-10
V012276,655,scooter,available,1,2025-02-06
V012277,655,bicycle,available,9,2025-02-08
V012278,655,electric_bicycle,available,5,2025-01-22
V012279,655,bicycle,degraded,8,2025-02-18
V012280,655,bicycle,available,2,2025-02-15
V012281,655,scooter,available,2,2025-01-25
V012282,655,electric_bicycle,available,6,2025-03-12
V012283,655,scooter,available,6,2025-01-02
V012284,655,bicycle,available,5,2025-02-05
V012285,655,scooter,available,6,2025-03-24
V012286,655,scooter,degraded,8,2025-01-01
V012287,655,electric_bicycle,available,5,2025-01-30
V012288,655,scooter,available,2,2025-02-08
V012289,655,electric_bicycle,available,0,2025-01-10
V012290,655,scooter,degraded,9,2025-01-07
V012291,655,electric_bicycle,available,2,2025-03-27
V012292,655,bicycle,available,4,2025-01-21
V012293,655,bicycle,available,2,2025-01-24
V012294,655,scooter,degraded,6,2025-03-03
V012295,655,bicycle,available,4,2025-03-20
V012296,656,scooter,available,9,2025-02-05
V012297,656,scooter,available,6,2025-02-02
V012298,656,scooter,available,8,2025-03-13
V012299,656,electric_bicycle,available,6,2025-01-09
V012300,656,bicycle,available,4,2025-01-29
V012301,656,scooter,degraded,9,2025-02-11
V012302,656,electric_bicycle,available,0,2025-01-18
V012303,656,scooter,degraded,8,2025-03-21
V012304,656,electric_bicycle,available,1,2025-02-24
V012305,656,electric_bicycle,degraded,9,2025-03-06
V012306,656,bicycle,degraded,10,2025-02-10
V012307,656,electric_bicycle,available,6,2025-01-16
